datetime,YESBANK,PSB,cash,commission,total,returns,equity_curve,drawdown
2026-01-28 10:50:00,1991.13,1996.5500000000002,5997.700000000001,13.000000000000002,9985.380000000001,0.000585197313703878,0.9985379999999998,0.0023930000000002005
2026-01-28 10:55:00,1991.13,1994.3600000000001,5997.700000000001,13.000000000000002,9983.19,-0.0002193206467856479,0.9983189999999997,0.0026120000000002808
2026-01-28 11:00:00,1992.99,1995.09,5997.700000000001,13.000000000000002,9985.78,0.0002594361121044386,0.9985779999999997,0.0023530000000002715
2026-01-28 11:05:00,1992.99,1996.5500000000002,5997.700000000001,13.000000000000002,9987.240000000002,0.00014620790764485747,0.998724,0.00220700000000007
2026-01-28 11:10:00,1991.13,2000.1999999999998,5997.700000000001,13.000000000000002,9989.03,0.0001792286958157696,0.9989029999999999,0.002028000000000141
2026-01-28 11:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,-0.00026028553322998693,0.9986429999999998,0.0022880000000001788
2026-01-28 11:20:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:25:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:30:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:35:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:40:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:45:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:50:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 11:55:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:00:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:05:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:10:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:20:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:25:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:30:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:35:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:40:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:45:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:50:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 12:55:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:00:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:05:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:10:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:20:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:25:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:30:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:35:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:40:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:45:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:50:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 13:55:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:00:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:05:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:10:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:20:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:25:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:30:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:35:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:40:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:45:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:50:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 14:55:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:00:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:05:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:10:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:20:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-28 15:25:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-29 09:15:00,0.0,0.0,9986.43,15.600000000000003,9986.43,0.0,0.9986429999999998,0.0022880000000001788
2026-01-29 09:20:00,1984.62,1970.96,6021.639999999999,18.200000000000003,9977.22,-0.0009222514952791361,0.9977219999999998,0.0032090000000002394
2026-01-29 09:25:00,1987.41,1985.16,6021.639999999999,18.200000000000003,9994.21,0.0017028791587234693,0.9994209999999997,0.0015100000000003444
2026-01-29 09:30:00,1984.62,1972.38,6021.639999999999,18.200000000000003,9978.64,-0.0015579020252726172,0.9978639999999996,0.003067000000000375
2026-01-29 09:35:00,1981.83,1963.86,6021.639999999999,18.200000000000003,9967.33,-0.0011334209872286838,0.9967329999999996,0.004198000000000368
2026-01-29 09:40:00,1980.9,1963.86,6021.639999999999,18.200000000000003,9966.4,-9.330482686942254e-05,0.9966399999999996,0.004291000000000378
2026-01-29 09:45:00,1979.97,1971.67,6021.639999999999,18.200000000000003,9973.279999999999,0.0006903194734306783,0.9973279999999995,0.003603000000000467
2026-01-29 09:50:00,1969.74,1952.5,6021.639999999999,18.200000000000003,9943.88,-0.002947876726613452,0.9943879999999996,0.00654300000000041
2026-01-29 09:55:00,1967.88,1956.05,6021.639999999999,18.200000000000003,9945.57,0.0001699537806167939,0.9945569999999996,0.006374000000000435
2026-01-29 10:00:00,1969.74,1952.5,6021.639999999999,18.200000000000003,9943.88,-0.0001699249012374615,0.9943879999999996,0.00654300000000041
2026-01-29 10:05:00,1968.8100000000002,1952.5,6021.639999999999,18.200000000000003,9942.95,-9.352486152269801e-05,0.9942949999999998,0.006636000000000197
2026-01-29 10:10:00,1967.88,1945.3999999999999,6021.639999999999,18.200000000000003,9934.92,-0.0008076074002183464,0.9934919999999997,0.0074390000000003065
2026-01-29 10:15:00,1965.09,1948.95,6021.639999999999,18.200000000000003,9935.68,7.64978479947942e-05,0.9935679999999998,0.0073630000000002305
2026-01-29 10:20:00,1964.16,1948.24,6021.639999999999,18.200000000000003,9934.039999999999,-0.00016506167670471417,0.9934039999999996,0.0075270000000003945
2026-01-29 10:25:00,1962.3000000000002,1947.53,6021.639999999999,18.200000000000003,9931.47,-0.00025870642759640017,0.9931469999999997,0.007784000000000346
2026-01-29 10:30:00,1965.09,1949.66,6021.639999999999,18.200000000000003,9936.39,0.0004953949415342773,0.9936389999999996,0.007292000000000409
2026-01-29 10:35:00,1960.4399999999998,1945.3999999999999,6021.639999999999,18.200000000000003,9927.48,-0.0008967039337224314,0.9927479999999996,0.008183000000000384
2026-01-29 10:40:00,1961.37,1941.8500000000001,6021.639999999999,18.200000000000003,9924.859999999999,-0.0002639139036292315,0.9924859999999995,0.00844500000000048
2026-01-29 10:45:00,1959.51,1940.4299999999998,6021.639999999999,18.200000000000003,9921.58,-0.00033048325114903854,0.9921579999999997,0.008773000000000364
2026-01-29 10:50:00,1957.65,1943.98,6021.639999999999,18.200000000000003,9923.269999999999,0.00017033577313285697,0.9923269999999996,0.008604000000000389
2026-01-29 10:55:00,1961.37,1944.69,6021.639999999999,18.200000000000003,9927.699999999999,0.0004464254222651398,0.9927699999999997,0.008161000000000307
2026-01-29 11:00:00,1965.09,1946.11,6021.639999999999,18.200000000000003,9932.84,0.0005177432839429397,0.9932839999999997,0.0076470000000002925
2026-01-29 11:05:00,1970.67,1948.95,6021.639999999999,18.200000000000003,9941.26,0.0008476931069059113,0.9941259999999996,0.006805000000000394
2026-01-29 11:10:00,0.0,0.0,9938.66,20.800000000000004,9938.66,-0.00026153626401481667,0.9938659999999996,0.007065000000000432
2026-01-29 11:15:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:20:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:25:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:30:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:35:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:40:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:45:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:50:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 11:55:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:00:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:05:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:10:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:15:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:20:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:25:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:30:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:35:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:40:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:45:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:50:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 12:55:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:00:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:05:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:10:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:15:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:20:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:25:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:30:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:35:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:40:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:45:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:50:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 13:55:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:00:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:05:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:10:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:15:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:20:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:25:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:30:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:35:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:40:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:45:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:50:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 14:55:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:00:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:05:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:10:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:15:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:20:00,0.0,0.0,9938.66,20.800000000000004,9938.66,0.0,0.9938659999999996,0.007065000000000432
2026-01-29 15:25:00,1979.97,1990.71,5962.19,23.400000000000006,9932.869999999999,-0.0005825735058851977,0.9932869999999995,0.007644000000000539
2026-01-30 09:15:00,1960.4399999999998,1973.9199999999998,5962.19,23.400000000000006,9896.55,-0.0036565463959560285,0.9896549999999995,0.011276000000000508
2026-01-30 09:20:00,1961.37,1970.27,5962.19,23.400000000000006,9893.83,-0.0002748432534569467,0.9893829999999996,0.011548000000000447
2026-01-30 09:25:00,1967.88,1969.54,5962.19,23.400000000000006,9899.61,0.000584202477705853,0.9899609999999996,0.010970000000000368
2026-01-30 09:30:00,1974.39,1976.1100000000001,5962.19,23.400000000000006,9912.69,0.0013212641710127482,0.9912689999999996,0.009662000000000392
2026-01-30 09:35:00,1976.25,1979.03,5962.19,23.400000000000006,9917.47,0.0004822101770558529,0.9917469999999996,0.009184000000000414
2026-01-30 09:40:00,1978.11,1982.68,5962.19,23.400000000000006,9922.98,0.0005555852450271903,0.9922979999999996,0.008633000000000446
2026-01-30 09:45:00,1982.76,1986.3300000000002,5962.19,23.400000000000006,9931.28,0.0008364422784286063,0.9931279999999997,0.0078030000000003374
2026-01-30 09:50:00,1990.1999999999998,2011.8799999999999,5962.19,23.400000000000006,9964.269999999999,0.0033218275992619173,0.9964269999999995,0.004504000000000508
2026-01-30 09:55:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,-0.0002609323111477657,0.9961669999999995,0.004764000000000546
2026-01-30 10:00:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:05:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:10:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:15:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:20:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:25:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:30:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:35:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:40:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:45:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:50:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 10:55:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:00:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:05:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:10:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:15:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:20:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:25:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:30:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:35:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:40:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:45:00,0.0,0.0,9961.669999999998,26.000000000000007,9961.669999999998,0.0,0.9961669999999995,0.004764000000000546
2026-01-30 11:50:00,1985.5500000000002,1979.48,5993.549999999998,28.60000000000001,9958.579999999998,-0.0003101889542617142,0.9958579999999995,0.005073000000000549
2026-01-30 11:55:00,1983.6899999999998,1977.3500000000001,5993.549999999998,28.60000000000001,9954.589999999998,-0.00040065953178058944,0.9954589999999995,0.0054720000000004765
2026-01-30 12:00:00,1985.5500000000002,1979.48,5993.549999999998,28.60000000000001,9958.579999999998,0.0004008201241838538,0.9958579999999995,0.005073000000000549
2026-01-30 12:05:00,1983.6899999999998,1973.8,5993.549999999998,28.60000000000001,9951.039999999997,-0.000757136057550456,0.9951039999999994,0.005827000000000582
2026-01-30 12:10:00,1984.62,1971.67,5993.549999999998,28.60000000000001,9949.839999999998,-0.00012059041065048959,0.9949839999999995,0.00594700000000048
2026-01-30 12:15:00,1980.9,1964.5700000000002,5993.549999999998,28.60000000000001,9939.019999999999,-0.001087454672637933,0.9939019999999995,0.007029000000000507
2026-01-30 12:20:00,1983.6899999999998,1966.7,5993.549999999998,28.60000000000001,9943.939999999999,0.000495018623566601,0.9943939999999996,0.006537000000000459
2026-01-30 12:25:00,1983.6899999999998,1970.25,5993.549999999998,28.60000000000001,9947.489999999998,0.0003570013495655111,0.9947489999999994,0.006182000000000576
2026-01-30 12:30:00,1982.76,1969.54,5993.549999999998,28.60000000000001,9945.849999999999,-0.00016486570984231008,0.9945849999999995,0.006346000000000518
2026-01-30 12:35:00,1982.76,1976.64,5993.549999999998,28.60000000000001,9952.949999999999,0.000713865582127271,0.9952949999999996,0.0056360000000004185
2026-01-30 12:40:00,1979.97,1980.8999999999999,5993.549999999998,28.60000000000001,9954.419999999998,0.00014769490452581913,0.9954419999999996,0.00548900000000041
2026-01-30 12:45:00,1982.76,1980.8999999999999,5993.549999999998,28.60000000000001,9957.21,0.0002802775048673656,0.9957209999999997,0.00521000000000027
2026-01-30 12:50:00,1981.83,1980.19,5993.549999999998,28.60000000000001,9955.569999999998,-0.00016470477171826037,0.9955569999999997,0.005374000000000323
2026-01-30 12:55:00,1979.97,1978.06,5993.549999999998,28.60000000000001,9951.579999999998,-0.0004007806685101256,0.9951579999999998,0.00577300000000025
2026-01-30 13:00:00,1980.9,1978.06,5993.549999999998,28.60000000000001,9952.509999999998,9.345249699044267e-05,0.9952509999999998,0.00568000000000024
2026-01-30 13:05:00,1976.25,1971.67,5993.549999999998,28.60000000000001,9941.469999999998,-0.0011092679133204442,0.9941469999999997,0.006784000000000345
2026-01-30 13:10:00,1972.53,1972.38,5993.549999999998,28.60000000000001,9938.46,-0.00030277212524887354,0.9938459999999999,0.007085000000000119
2026-01-30 13:15:00,1972.53,1972.38,5993.549999999998,28.60000000000001,9938.46,0.0,0.9938459999999999,0.007085000000000119
2026-01-30 13:20:00,1972.53,1976.64,5993.549999999998,28.60000000000001,9942.719999999998,0.0004286378372502231,0.9942719999999997,0.0066590000000003036
2026-01-30 13:25:00,1971.6,1973.09,5993.549999999998,28.60000000000001,9938.239999999998,-0.0004505809275530126,0.9938239999999997,0.0071070000000003075
2026-01-30 13:30:00,1975.32,1974.51,5993.549999999998,28.60000000000001,9943.379999999997,0.0005171941913255651,0.9943379999999996,0.006593000000000404
2026-01-30 13:35:00,1978.11,1976.64,5993.549999999998,28.60000000000001,9948.299999999997,0.0004948015664694161,0.9948299999999997,0.006101000000000356
2026-01-30 13:40:00,1980.9,1978.77,5993.549999999998,28.60000000000001,9953.22,0.0004945568589609373,0.9953219999999998,0.005609000000000197
2026-01-30 13:45:00,1979.97,1980.19,5993.549999999998,28.60000000000001,9953.71,4.923029934023049e-05,0.9953709999999998,0.005560000000000231
2026-01-30 13:50:00,1982.76,1977.3500000000001,5993.549999999998,28.60000000000001,9953.659999999998,-5.023252636515707e-06,0.9953659999999998,0.005565000000000264
2026-01-30 13:55:00,1983.6899999999998,1979.48,5993.549999999998,28.60000000000001,9956.719999999998,0.0003074246056224972,0.9956719999999998,0.005259000000000236
2026-01-30 14:00:00,1982.76,1978.06,5993.549999999998,28.60000000000001,9954.369999999999,-0.00023602150105639375,0.9954369999999999,0.00549400000000011
2026-01-30 14:05:00,1983.6899999999998,1981.61,5993.549999999998,28.60000000000001,9958.849999999999,0.00045005359455196903,0.9958849999999999,0.005046000000000106
2026-01-30 14:10:00,1982.76,1980.8999999999999,5993.549999999998,28.60000000000001,9957.21,-0.00016467764852357014,0.995721,0.005210000000000048
2026-01-30 14:15:00,1985.5500000000002,1981.61,5993.549999999998,28.60000000000001,9960.71,0.00035150408598383365,0.9960709999999999,0.0048600000000000865
2026-01-30 14:20:00,1984.62,1979.48,5993.549999999998,28.60000000000001,9957.649999999998,-0.00030720701636743897,0.9957649999999998,0.005166000000000226
2026-01-30 14:25:00,1981.83,1979.48,5993.549999999998,28.60000000000001,9954.859999999999,-0.00028018659020945247,0.9954859999999999,0.005445000000000144
2026-01-30 14:30:00,1980.9,1976.64,5993.549999999998,28.60000000000001,9951.089999999998,-0.000378709494658902,0.9951089999999999,0.005822000000000105
2026-01-30 14:35:00,1985.5500000000002,1986.58,5993.549999999998,28.60000000000001,9965.679999999998,0.0014661710425691865,0.9965679999999999,0.004363000000000117
2026-01-30 14:40:00,1979.0400000000002,1977.3500000000001,5993.549999999998,28.60000000000001,9949.939999999999,-0.0015794205714010356,0.9949939999999999,0.005937000000000081
2026-01-30 14:45:00,1981.83,1981.61,5993.549999999998,28.60000000000001,9956.989999999998,0.0007085469862129212,0.9956989999999999,0.0052320000000001254
2026-01-30 14:50:00,1981.83,1976.64,5993.549999999998,28.60000000000001,9952.019999999999,-0.0004991468305179936,0.9952019999999999,0.005729000000000095
2026-01-30 14:55:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,-0.00026125349426553424,0.9949419999999999,0.005989000000000133
2026-01-30 15:00:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-01-30 15:05:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-01-30 15:10:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-01-30 15:15:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-01-30 15:20:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-01-30 15:25:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
2026-02-01 09:15:00,0.0,0.0,9949.419999999998,31.20000000000001,9949.419999999998,0.0,0.9949419999999999,0.005989000000000133
